receiver,id_pk,station_name,deploy_date_time,recover_date_time,deploy_lat,deploy_long,detection_count
VR2W-122345,1658,de-2,00:00.0,00:00.0,50.9942609,4.8938203,61
VR2W-122346,1623,ws-16,00:00.0,00:00.0,51.3544901,3.795027,72
VR2W-122346,1890,ws-16,00:00.0,00:00.0,51.3544901,3.795027,213
VR2W-122346,1891,ws-16,00:00.0,00:00.0,51.3544901,3.795027,16
VR2W-122346,1968,ws-16,00:00.0,00:00.0,51.3544901,3.795027,283
VR2W-122346,2232,ws-16,00:00.0,00:00.0,51.3544901,3.795027,248
VR2W-122347,1564,ak-19,00:00.0,00:00.0,50.8608382,5.6386158,1036
VR2W-122347,2454,ak-19,00:00.0,00:00.0,50.8608382,5.6386158,23
VR2W-122347,2455,ak-19,00:00.0,00:00.0,50.8608382,5.6386158,225
VR2W-122347,2879,ak-19,00:00.0,00:00.0,50.8608382,5.6386158,544
VR2W-122347,2880,ak-19,00:00.0,00:00.0,50.8608382,5.6386158,3664
VR2W-122347,2881,ak-19,00:00.0,00:00.0,50.8608382,5.6386158,4817
VR2W-122347,2882,ak-19,00:00.0,00:00.0,50.8608382,5.6386158,2379
VR2W-122347,2883,ak-19,00:00.0,00:00.0,50.8608382,5.6386158,123
VR2W-122347,2884,ak-19,00:00.0,00:00.0,50.8608382,5.6386158,1184
VR2W-122347,2885,ak-19,00:00.0,00:00.0,50.8608382,5.6386158,285
VR2W-122348,1433,de-14,00:00.0,00:00.0,50.9902591,5.0602737,12789
VR2W-122348,1592,de-14,00:00.0,00:00.0,50.9902591,5.0602737,2585
VR2W-122348,1754,de-14,00:00.0,00:00.0,50.9902591,5.0602737,710
VR2W-122348,1755,de-14,00:00.0,00:00.0,50.9902591,5.0602737,734
VR2W-122348,1756,M-5,00:00.0,00:00.0,51.0340958,4.471940005,768
VR2W-122348,1757,M-5,00:00.0,00:00.0,51.0340958,4.471940005,1269
VR2W-122348,1758,M-5,00:00.0,00:00.0,51.0340958,4.471940005,2054
VR2W-122348,1759,M-5,00:00.0,00:00.0,51.0340958,4.471940005,283
VR2W-122348,1760,M-5,00:00.0,00:00.0,51.0340958,4.471940005,602
VR2W-122348,3284,de-14,00:00.0,00:00.0,50.9902591,5.0602737,9
VR2W-122349,2440,ak-35,00:00.0,00:00.0,51.1576335,4.8653041,8000
VR2W-122349,2700,ak-35,00:00.0,00:00.0,51.1576335,4.8653041,38226
VR2W-122349,2702,ak-35,00:00.0,00:00.0,51.1576335,4.8653041,634
VR2W-122349,2887,ak-35,00:00.0,00:00.0,51.1576335,4.8653041,187
VR2W-122349,2888,ak-35,00:00.0,00:00.0,51.1576335,4.8653041,284
VR2W-122349,2889,ak-35,00:00.0,00:00.0,51.1576335,4.8653041,4226
VR2W-122349,2890,ak-35,00:00.0,00:00.0,51.1576335,4.8653041,3366
VR2W-122349,2891,ak-35,00:00.0,00:00.0,51.1576335,4.8653041,36088
VR2W-122349,2892,ak-35,00:00.0,00:00.0,51.1576335,4.8653041,1576
VR2W-122349,2893,ak-35,00:00.0,00:00.0,51.1576335,4.8653041,30746
VR2W-122350,1424,de-1,00:00.0,00:00.0,50.9851617,4.8410025,1273
VR2W-122350,1590,M-4,00:00.0,00:00.0,51.02483717,4.495207458,9406
VR2W-122350,1761,M-4,00:00.0,00:00.0,51.02483717,4.495207458,9837
VR2W-122350,1762,M-4,00:00.0,00:00.0,51.02483717,4.495207458,94967
VR2W-122350,1763,M-4,00:00.0,00:00.0,51.02483717,4.495207458,19915
VR2W-122350,1764,M-4,00:00.0,00:00.0,51.02483717,4.495207458,50538
VR2W-122351,1765,ak-40,00:00.0,00:00.0,51.2281277,4.5332846,71947
VR2W-122351,2441,ak-40,00:00.0,00:00.0,51.2281277,4.5332846,23024
VR2W-122351,2701,ak-40,00:00.0,00:00.0,51.2281277,4.5332846,23024
VR2W-122351,2704,ak-40,00:00.0,00:00.0,51.2281277,4.5332846,60
VR2W-122351,2894,ak-40,00:00.0,00:00.0,51.2281277,4.5332846,27
VR2W-122352,1567,ak-21,00:00.0,00:00.0,50.8887819,5.5749605,5049
VR2W-122352,2460,ak-21,00:00.0,00:00.0,50.8887819,5.5749605,2676
VR2W-122352,2461,ak-21,00:00.0,00:00.0,50.8887819,5.5749605,30093
VR2W-122352,2462,ak-21,00:00.0,00:00.0,50.8887819,5.5749605,23291
VR2W-122352,2463,ak-21,00:00.0,00:00.0,50.8887819,5.5749605,22217
VR2W-122352,2464,ak-21,00:00.0,00:00.0,50.8887819,5.5749605,726
VR2W-122352,2465,ak-21,00:00.0,00:00.0,50.8887819,5.5749605,11615
VR2W-122352,2466,ak-21,00:00.0,00:00.0,50.8887819,5.5749605,6524
VR2W-122353,1571,ak-25,00:00.0,00:00.0,50.9385133,5.4270421,45980
VR2W-122353,2452,ak-25,00:00.0,00:00.0,50.9385133,5.4270421,21001
VR2W-122353,2453,ak-25,00:00.0,00:00.0,50.9385133,5.4270421,979
VR2W-122353,2681,ak-25,00:00.0,00:00.0,50.9385133,5.4270421,1512
VR2W-122353,2895,ak-25,00:00.0,00:00.0,50.9385133,5.4270421,60
VR2W-122353,2896,ak-25,00:00.0,00:00.0,50.9385133,5.4270421,33455
VR2W-122353,2897,ak-25,00:00.0,00:00.0,50.9385133,5.4270421,50414
VR2W-122353,2898,ak-25,00:00.0,00:00.0,50.9385133,5.4270421,15084
VR2W-122353,2899,ak-25,00:00.0,00:00.0,50.9385133,5.4270421,14906
VR2W-122353,2900,ak-25,00:00.0,00:00.0,50.9385133,5.4270421,12351
VR2W-122353,2901,ak-25,00:00.0,00:00.0,50.9385133,5.4270421,2742
VR2W-122354,1476,ak-29,00:00.0,00:00.0,51.096888,5.1133155,468745
VR2W-122354,2277,ak-29,00:00.0,00:00.0,51.096888,5.1133155,599828
VR2W-122354,2703,ak-29,00:00.0,00:00.0,51.096888,5.1133155,107000
VR2W-122354,2705,ak-29,00:00.0,00:00.0,51.096888,5.1133155,233302
VR2W-122354,2903,ak-29,00:00.0,00:00.0,51.096888,5.1133155,40
VR2W-122354,2904,ak-29,00:00.0,00:00.0,51.096888,5.1133155,140
VR2W-122354,2905,ak-29,00:00.0,00:00.0,51.096888,5.1133155,99
VR2W-122354,2906,ak-29,00:00.0,00:00.0,51.096888,5.1133155,1688
VR2W-122354,2907,ak-29,00:00.0,00:00.0,51.096888,5.1133155,21000
VR2W-122354,2908,ak-29,00:00.0,00:00.0,51.096888,5.1133155,29842
VR2W-122354,2909,ak-29,00:00.0,00:00.0,51.096888,5.1133155,29842
VR2W-122354,2910,ak-29,00:00.0,00:00.0,51.096888,5.1133155,9445
VR2W-122354,2911,ak-29,00:00.0,00:00.0,51.096888,5.1133155,186185
VR2W-122355,1637,ak-22,00:00.0,00:00.0,50.9356423,5.4970086,786
VR2W-122357,2028,gn-Lier,00:00.0,00:00.0,51.13594,4.59381,443
VR2W-122357,2568,gn-Lier,00:00.0,00:00.0,51.13594,4.59381,339
VR2W-122358,1766,ak-39,00:00.0,00:00.0,51.2248728,4.544249,7333
VR2W-122358,2442,ak-39,00:00.0,00:00.0,51.2248728,4.544249,11286
VR2W-122358,2706,ak-39,00:00.0,00:00.0,51.2248728,4.544249,5983
VR2W-122358,2913,ak-39,00:00.0,00:00.0,51.2248728,4.544249,201
VR2W-122358,2914,ak-39,00:00.0,00:00.0,51.2248728,4.544249,315
VR2W-122358,2915,ak-39,00:00.0,00:00.0,51.2248728,4.544249,38073
VR2W-122358,2916,ak-39,00:00.0,00:00.0,51.2248728,4.544249,8848
VR2W-122359,1475,ak-27,00:00.0,00:00.0,50.9406792,5.3643243,437
VR2W-122359,1596,HH11,00:00.0,00:00.0,51.194393,5.155753,5656
VR2W-122359,1935,HH11,00:00.0,00:00.0,51.194393,5.155753,779
VR2W-122359,2443,HH11,00:00.0,00:00.0,51.194393,5.155753,4647
VR2W-122359,2707,HH11,00:00.0,00:00.0,51.194393,5.155753,29
VR2W-122359,2918,ak-27,00:00.0,00:00.0,50.9406792,5.3643243,61
VR2W-122359,2919,ak-27,00:00.0,00:00.0,50.9406792,5.3643243,838
VR2W-122360,1542,ak-33,00:00.0,00:00.0,51.0985513,5.1029468,67114
VR2W-122360,1767,ak-33,00:00.0,00:00.0,51.0985513,5.1029468,81174
VR2W-122360,2444,ak-33,00:00.0,00:00.0,51.0985513,5.1029468,172113
VR2W-122360,2708,ak-33,00:00.0,00:00.0,51.0985513,5.1029468,3781
VR2W-122360,2921,ak-33,00:00.0,00:00.0,51.0985513,5.1029468,119429
VR2W-122360,2923,ak-33,00:00.0,00:00.0,51.0985513,5.1029468,99
VR2W-122360,2924,ak-33,00:00.0,00:00.0,51.0985513,5.1029468,115
VR2W-122360,2925,ak-33,00:00.0,00:00.0,51.0985513,5.1029468,324
VR2W-122360,2926,ak-33,00:00.0,00:00.0,51.0985513,5.1029468,1443
VR2W-122360,2927,ak-33,00:00.0,00:00.0,51.0985513,5.1029468,20442
VR2W-122360,2928,ak-33,00:00.0,00:00.0,51.0985513,5.1029468,8993
VR2W-122360,2929,ak-33,00:00.0,00:00.0,51.0985513,5.1029468,21814
VR2W-122361,1394,ak-5,00:00.0,00:00.0,50.627465,5.573548,458
VR2W-122362,1382,de-22,00:00.0,00:00.0,,,490
VR2W-122362,1589,M-3,00:00.0,00:00.0,51.0229057,4.497271313,10
VR2W-122362,1660,de-22,00:00.0,00:00.0,50.9833902,5.0759855,132
VR2W-122362,1768,M-3,00:00.0,00:00.0,51.0229057,4.497271313,55
VR2W-122362,1769,M-3,00:00.0,00:00.0,51.0229057,4.497271313,44
VR2W-122362,1770,M-3,00:00.0,00:00.0,51.0229057,4.497271313,5477
VR2W-122362,1771,M-3,00:00.0,00:00.0,51.0229057,4.497271313,1806
VR2W-122362,1773,M-3,00:00.0,00:00.0,51.0229057,4.497271313,33957
VR2W-122362,1774,M-3,00:00.0,00:00.0,51.0229057,4.497271313,88672
VR2W-122363,1440,de-20,00:00.0,00:00.0,50.9847044,5.0765513,75
VR2W-122363,1469,s-4a,00:00.0,00:00.0,51.03203,4.18166,308
VR2W-122363,1775,s-4a,00:00.0,00:00.0,51.03203,4.18166,594
VR2W-122363,1950,s-4a,00:00.0,00:00.0,51.03203,4.18166,198
VR2W-122363,2255,s-4a,00:00.0,00:00.0,51.03203,4.18166,3585
VR2W-122363,2663,s-4a,00:00.0,00:00.0,51.03203,4.18166,784
VR2W-122364,1432,de-13,00:00.0,00:00.0,50.9918161,5.0578433,126668
VR2W-122364,1585,de-13,00:00.0,00:00.0,50.9918161,5.0578433,9884
VR2W-122364,1778,de-13,00:00.0,00:00.0,50.9918161,5.0578433,9366
VR2W-122364,3302,ak-5,00:00.0,00:00.0,50.627465,5.573548,3003
VR2W-122365,1578,ak-8,00:00.0,00:00.0,50.648447,5.603056,1286
VR2W-122365,2934,ak-8,00:00.0,00:00.0,50.648447,5.603056,17
VR2W-122365,3304,ak-8,00:00.0,00:00.0,50.648447,5.603056,9828
VR2W-122366,1560,ak-11,00:00.0,00:00.0,50.65697,5.626992,949
VR2W-122366,2936,ak-11,00:00.0,00:00.0,50.65697,5.626992,111
VR2W-122366,3306,ak-11,00:00.0,00:00.0,50.65697,5.626992,659
VR2W-122367,1383,de-15,00:00.0,00:00.0,,,1952
VR2W-122367,1430,de-12,00:00.0,00:00.0,50.9911178,5.0574492,1214
VR2W-122367,1470,de-12,00:00.0,00:00.0,50.9911178,5.0574492,99
VR2W-122367,1780,de-12,00:00.0,00:00.0,51.05593,4.20024,687
VR2W-122367,1781,s-4b,00:00.0,00:00.0,51.05593,4.20024,977
VR2W-122367,1782,s-4b,00:00.0,00:00.0,51.05593,4.20024,17316
VR2W-122367,1951,s-4b,00:00.0,00:00.0,51.05593,4.20024,1758
VR2W-122367,2247,s-4b,00:00.0,00:00.0,51.05593,4.20024,10023
VR2W-122367,2662,s-4b,00:00.0,00:00.0,51.05593,4.20024,2703
VR2W-122367,2938,de-12,00:00.0,00:00.0,50.9911178,5.0574492,697
VR2W-122368,1391,ws-25B,00:00.0,00:00.0,51.3465544,3.800172,6
VR2W-123812,1395,bpns-NIEUWPOORTKUST8,00:00.0,00:00.0,51.160167,2.691833333,3
VR2W-123813,1449,ws-STEEN,00:00.0,00:00.0,51.403409,3.465898,132
VR2W-123813,1617,ws-STEEN,00:00.0,00:00.0,51.403409,3.465898,83
VR2W-123813,1784,ws-STEEN,00:00.0,00:00.0,51.403409,3.465898,70
VR2W-123813,1785,ws-STEEN,00:00.0,00:00.0,51.403409,3.465898,185
VR2W-123813,1969,ws-STEEN,00:00.0,00:00.0,51.403409,3.465898,400
VR2W-123813,2115,ws-STEEN,00:00.0,00:00.0,51.403409,3.465898,85
VR2W-123813,2198,ws-STEEN,00:00.0,00:00.0,51.403409,3.465898,25
VR2W-123813,2517,ws-STEEN,00:00.0,00:00.0,51.403409,3.465898,209
VR2W-123814,1450,ws-W7,00:00.0,00:00.0,51.410173,3.454515,79507
VR2W-123814,1636,ws-W7,00:00.0,00:00.0,51.4102,3.4545,80143
VR2W-123814,1786,bpns-NIEUWPOORTKUST8,00:00.0,00:00.0,51.160167,2.691833333,14
VR2W-123815,1619,ws-W6,00:00.0,00:00.0,51.41834,3.453181,16
VR2W-123815,1892,ws-W6,00:00.0,00:00.0,51.41834,3.453181,136
VR2W-123815,1893,ws-W6,00:00.0,00:00.0,51.41834,3.453181,274
VR2W-123815,1894,ws-W6,00:00.0,00:00.0,51.41834,3.453181,9
VR2W-123815,1895,ws-W6,00:00.0,00:00.0,51.41834,3.453181,1060
VR2W-123815,1970,ws-W6,00:00.0,00:00.0,51.41834,3.453181,25
VR2W-123815,2199,ws-W6,00:00.0,00:00.0,51.41834,3.453181,19
VR2W-123815,2518,ws-W6,00:00.0,00:00.0,51.41834,3.453181,171
VR2W-123816,1451,ws-WN2,00:00.0,00:00.0,51.428174,3.462181,28
VR2W-123816,1621,ws-WN2,00:00.0,00:00.0,51.428174,3.462181,171
VR2W-123816,2108,ws-WN2,00:00.0,00:00.0,51.428174,3.462181,673
VR2W-123817,1618,ws-TRAWL,00:00.0,00:00.0,51.437785,3.470347,52
VR2W-123817,1896,ws-TRAWL,00:00.0,00:00.0,51.437785,3.470347,38
VR2W-123817,1897,ws-TRAWL,00:00.0,00:00.0,51.437785,3.470347,73
VR2W-123817,1898,ws-TRAWL,00:00.0,00:00.0,51.437785,3.470347,21
VR2W-123817,1899,ws-TRAWL,00:00.0,00:00.0,51.437785,3.470347,41
VR2W-123817,2017,ws-TRAWL,00:00.0,00:00.0,51.437785,3.470347,20
VR2W-123817,2200,ws-TRAWL,00:00.0,00:00.0,51.437785,3.470347,214
VR2W-123817,2519,ws-TRAWL,00:00.0,00:00.0,51.437785,3.470347,79
VR2W-123818,1448,ws-GVWSP,00:00.0,00:00.0,51.447341,3.470514,6
VR2W-123818,1789,ws-GVWSP,00:00.0,00:00.0,51.447341,3.470514,11
VR2W-123818,1790,ws-GVWSP,00:00.0,00:00.0,51.447341,3.470514,25
VR2W-123818,2018,ws-GVWSP,00:00.0,00:00.0,51.447341,3.470514,4
VR2W-123818,2170,ws-GVWSP,00:00.0,00:00.0,51.447341,3.470514,3
VR2W-123818,2201,ws-GVWSP,00:00.0,00:00.0,51.447341,3.470514,102
VR2W-123818,2520,ws-GVWSP,00:00.0,00:00.0,51.447341,3.470514,10
VR2W-123819,1616,ws-SP3,00:00.0,00:00.0,51.459333,3.4718333,40
VR2W-123819,1903,ws-SP3,00:00.0,00:00.0,51.459333,3.4718333,10
VR2W-123819,2019,ws-SP3,00:00.0,00:00.0,51.459333,3.4718333,20
VR2W-123819,2202,ws-SP3,00:00.0,00:00.0,51.459333,3.4718333,3
VR2W-123820,1611,ws-DL7,00:00.0,00:00.0,51.471342,3.475013,21
VR2W-123820,1792,ws-DL7,00:00.0,00:00.0,51.471342,3.475013,4
VR2W-123820,2020,ws-DL7,00:00.0,00:00.0,51.471342,3.475013,22
VR2W-123820,2203,ws-DL7,00:00.0,00:00.0,51.471342,3.475013,15
VR2W-123820,2522,ws-DL7,00:00.0,00:00.0,51.471342,3.475013,98
VR2W-123821,1612,ws-DL9,00:00.0,00:00.0,51.465842,3.48868,14
VR2W-123822,1547,bpns-D1,00:00.0,00:00.0,51.2325,2.643166667,7
VR2W-123822,1915,bpns-D1,00:00.0,00:00.0,51.2325,2.643166667,2
VR2W-123823,1556,bpns-WK14,00:00.0,00:00.0,51.3685,3.262,5
VR2W-123823,1919,bpns-WK14,00:00.0,00:00.0,51.3685,3.262,1
VR2W-123823,1920,bpns-WK14,00:00.0,00:00.0,51.3685,3.262,126
VR2W-123823,1921,bpns-WK14,00:00.0,00:00.0,51.3685,3.262,6
VR2W-123823,1922,bpns-WK14,00:00.0,00:00.0,51.3685,3.262,1178
VR2W-123823,2003,bpns-WK14,00:00.0,00:00.0,51.3685,3.262,140
VR2W-123823,2548,bpns-WK14,00:00.0,00:00.0,51.3685,3.262,27
VR2W-123824,1398,bpns-W1,00:00.0,00:00.0,51.391333,3.303666667,67
VR2W-123824,1988,bpns-W1,00:00.0,00:00.0,51.391333,3.303666667,7
VR2W-123825,1396,bpns-OH6,00:00.0,00:00.0,51.239667,2.9215,5
VR2W-123826,1557,bpns-WZ,00:00.0,00:00.0,51.376167,3.178666667,2
VR2W-123826,1796,bpns-WZ,00:00.0,00:00.0,51.376167,3.178666667,31
VR2W-123826,1987,bpns-WZ,00:00.0,00:00.0,51.376167,3.178666667,13
VR2W-123826,2110,bpns-WZ,00:00.0,00:00.0,51.376167,3.178666667,13
VR2W-123826,2172,VLVS11,00:00.0,00:00.0,51.3572,4.17046,162
VR2W-123827,2186,bpns-WENDUINEBANKW,00:00.0,00:00.0,51.287167,2.879166667,9
VR2W-123827,2552,bpns-WENDUINEBANKW,00:00.0,00:00.0,51.287167,2.879166667,5
VR2W-123828,1545,bpns-A1BIS,00:00.0,00:00.0,51.361333,2.967,9
VR2W-123828,1923,bpns-A1BIS,00:00.0,00:00.0,51.361333,2.967,9
VR2W-123828,1926,bpns-A1BIS,00:00.0,00:00.0,51.361333,2.967,66
VR2W-123828,2005,bpns-A1BIS,00:00.0,00:00.0,51.361333,2.967,84
VR2W-123828,2187,bpns-A1BIS,00:00.0,00:00.0,51.361333,2.967,15
VR2W-123829,1845,bpns-S7,00:00.0,00:00.0,51.399667,3.173666667,89
VR2W-123829,1846,bpns-S7,00:00.0,00:00.0,51.399667,3.173666667,27
VR2W-123829,1847,bpns-S7,00:00.0,00:00.0,51.399667,3.173666667,56
VR2W-123830,1610,ws-DL12,00:00.0,00:00.0,51.466175,3.502181,3
VR2W-123830,1850,ws-DL12,00:00.0,00:00.0,51.466175,3.502181,20
VR2W-123830,2523,ws-DL12,00:00.0,00:00.0,51.466175,3.502181,20
VR2W-123831,1615,ws-OGDL,00:00.0,00:00.0,51.46395,3.51263,26
VR2W-123831,1904,ws-OGDL,00:00.0,00:00.0,51.46395,3.51263,115
VR2W-123831,1905,ws-OGDL,00:00.0,00:00.0,51.46395,3.51263,25
VR2W-123831,1906,ws-OGDL,00:00.0,00:00.0,51.46395,3.51263,17
VR2W-123831,2022,ws-OGDL,00:00.0,00:00.0,51.46395,3.51263,9
VR2W-123831,2524,ws-OGDL,00:00.0,00:00.0,51.46395,3.51263,45
VR2W-123832,1614,ws-OG10,00:00.0,00:00.0,51.474675,3.510681,8
VR2W-123832,1907,ws-OG10,00:00.0,00:00.0,51.474675,3.510681,248
VR2W-123832,1908,ws-OG10,00:00.0,00:00.0,51.474675,3.510681,95
VR2W-123832,1909,ws-OG10,00:00.0,00:00.0,51.474675,3.510681,34
VR2W-123832,2023,ws-OG10,00:00.0,00:00.0,51.474675,3.510681,48
VR2W-123832,2525,ws-OG10,00:00.0,00:00.0,51.474675,3.510681,59
VR2W-123835,2173,VLVS12,00:00.0,00:00.0,51.35376,4.18538,108
VR2W-124059,1576,ak-6,00:00.0,00:00.0,50.633529,5.576963,1244
VR2W-124059,2940,ak-6,00:00.0,00:00.0,50.633529,5.576963,10
VR2W-124060,1384,de-21,00:00.0,00:00.0,,,227
VR2W-124060,1570,ak-24,00:00.0,00:00.0,50.9380396,5.4373164,523
VR2W-124060,1659,de-21,00:00.0,00:00.0,50.9843681,5.0725863,5312
VR2W-124060,2445,ak-24,00:00.0,00:00.0,50.9380396,5.4373164,1380
VR2W-124060,2682,ak-24,00:00.0,00:00.0,50.9380396,5.4373164,17331
VR2W-124060,2942,ak-24,00:00.0,00:00.0,50.9380396,5.4373164,6929
VR2W-124060,2943,ak-24,00:00.0,00:00.0,50.9380396,5.4373164,158
VR2W-124060,2944,ak-24,00:00.0,00:00.0,50.9380396,5.4373164,4004
VR2W-124061,1429,de-11,00:00.0,00:00.0,50.9922283,5.0549485,295
VR2W-124061,1587,M-1,00:00.0,00:00.0,51.01136918,4.520968635,1367
VR2W-124061,1799,M-1,00:00.0,00:00.0,51.01136918,4.520968635,2642
VR2W-124061,1800,M-1,00:00.0,00:00.0,51.01136918,4.520968635,5349
VR2W-124061,1801,M-1,00:00.0,00:00.0,51.01136918,4.520968635,681
VR2W-124061,1802,M-1,00:00.0,00:00.0,51.01136918,4.520968635,2393
VR2W-124062,1584,ak-4,00:00.0,00:00.0,50.62285,5.580676,1790
VR2W-124062,2946,ak-4,00:00.0,00:00.0,50.62285,5.580676,3
VR2W-124063,1577,ak-7,00:00.0,00:00.0,50.636918,5.585103,137
VR2W-124063,2948,ak-7,00:00.0,00:00.0,50.636918,5.585103,1482
VR2W-124064,1441,de-23,00:00.0,00:00.0,50.98197,5.0780232,3565
VR2W-124064,2288,S09,00:00.0,00:00.0,51.097162,5.11063,466860
VR2W-124064,2289,S09,00:00.0,00:00.0,51.097162,5.11063,285551
VR2W-124064,2950,S09,00:00.0,00:00.0,51.097162,5.11063,8895
VR2W-124064,2951,S09,00:00.0,00:00.0,51.097162,5.11063,184726
VR2W-124065,1436,de-19,00:00.0,00:00.0,50.9849358,5.075274,682
VR2W-124065,3352,ma-5,00:00.0,00:00.0,50.882698,5.706716,16
VR2W-124066,1439,de-18,00:00.0,00:00.0,50.9876189,5.0742895,219
VR2W-124067,1559,ak-10,00:00.0,00:00.0,50.654402,5.622823,402
VR2W-124067,2953,ak-10,00:00.0,00:00.0,50.654402,5.622823,27
VR2W-124068,1561,ak-13,00:00.0,00:00.0,50.702052,5.67876,8
VR2W-124070,1437,de-9,00:00.0,30:00.0,50.9912632,5.049155,14923
VR2W-124070,1588,de-9,30:00.0,00:00.0,50.9912632,5.049155,4
VR2W-124070,1803,M-2,00:00.0,00:00.0,51.02082596,4.498485779,2946
VR2W-124070,1804,M-2,00:00.0,00:00.0,51.02082596,4.498485779,1943
VR2W-124070,1805,M-2,00:00.0,00:00.0,51.02082596,4.498485779,44851
VR2W-124070,1806,M-2,00:00.0,00:00.0,51.02082596,4.498485779,7648
VR2W-124070,1807,M-2,00:00.0,00:00.0,51.02082596,4.498485779,3372
VR2W-124071,1521,ws-12A,00:00.0,00:00.0,51.3648799,3.765539,84
VR2W-124071,1910,ws-12A,00:00.0,00:00.0,51.3648799,3.765539,34
VR2W-124071,1911,ws-12A,00:00.0,00:00.0,51.3648799,3.765539,39
VR2W-124071,1912,ws-12A,00:00.0,00:00.0,51.3648799,3.765539,145
VR2W-124071,1913,ws-12A,00:00.0,00:00.0,51.3648799,3.765539,41
VR2W-124071,1971,ws-12A,00:00.0,00:00.0,51.3648799,3.765539,452
VR2W-124071,2233,ws-12A,00:00.0,00:00.0,51.3648799,3.765539,17
VR2W-124073,1502,ws-14,00:00.0,00:00.0,51.3601518,3.7798113,27
VR2W-124076,1431,de-12,00:00.0,00:00.0,50.9911178,5.0574492,6642
VR2W-124076,1506,de-12,00:00.0,00:00.0,50.9911178,5.0574492,5
VR2W-124076,1656,de-12,00:00.0,00:00.0,50.9911178,5.0574492,379
VR2W-124076,1810,de-12,00:00.0,00:00.0,50.9911178,5.0574492,26
VR2W-124076,1811,ma-2,00:00.0,00:00.0,50.865472,5.697744,12
VR2W-124076,1812,ma-2,00:00.0,00:00.0,50.865472,5.697744,4
VR2W-124077,1563,ak-17,00:00.0,00:00.0,50.807726,5.674801,66
VR2W-124077,2956,ak-17,00:00.0,00:00.0,50.807726,5.674801,790
VR2W-124077,2957,ak-17,00:00.0,00:00.0,50.807726,5.674801,66
VR2W-124077,2958,ak-17,00:00.0,00:00.0,50.807726,5.674801,208
VR2W-124078,1428,de-10,00:00.0,00:00.0,50.9916225,5.0542423,2220
VR2W-124078,1813,ma-1,00:00.0,00:00.0,50.863936,5.699716,7
VR2W-124078,1814,ma-1,00:00.0,00:00.0,50.863936,5.699716,6
VR2W-124078,3355,ma-1,00:00.0,00:00.0,50.863936,5.699716,66
VR2W-126194,1487,ak-42,00:00.0,00:00.0,51.242076,4.403539,31
VR2W-126194,1815,ak-42,00:00.0,00:00.0,51.242076,4.403539,625
VR2W-126194,1816,ak-42,00:00.0,00:00.0,51.242076,4.403539,164
VR2W-126194,1817,ak-42,00:00.0,00:00.0,51.242076,4.403539,2951
VR2W-126194,2488,ak-42,00:00.0,00:00.0,51.242076,4.403539,1421
VR2W-126194,2709,ak-42,00:00.0,00:00.0,51.242076,4.403539,1698
VR2W-126195,1486,ak-41,00:00.0,00:00.0,51.239128,4.397469,82
VR2W-126195,1818,ak-41,00:00.0,00:00.0,51.239128,4.397469,223
VR2W-126195,1819,ak-41,00:00.0,00:00.0,51.239128,4.397469,977
VR2W-126195,2489,ak-41,00:00.0,00:00.0,51.239128,4.397469,7
VR2W-126195,2612,ak-41,00:00.0,00:00.0,51.239128,4.397469,74
VR2W-126195,2710,ak-41,00:00.0,00:00.0,51.239128,4.397469,94
VR2W-126196,1488,ak-44,00:00.0,00:00.0,51.273737,4.332208,127
VR2W-126196,1820,ak-44,00:00.0,00:00.0,51.273737,4.332208,97
VR2W-126196,1821,ak-44,00:00.0,00:00.0,51.273737,4.332208,163
VR2W-126196,2490,ak-44,00:00.0,00:00.0,51.273737,4.332208,98
VR2W-126196,2711,ak-44,00:00.0,00:00.0,51.273737,4.332208,236
VR2W-126197,1489,ak-45,00:00.0,00:00.0,51.280982,4.329702,366
VR2W-126197,1822,ak-45,00:00.0,00:00.0,51.280982,4.329702,128
VR2W-126197,1823,ak-45,00:00.0,00:00.0,51.280982,4.329702,277
VR2W-126197,2491,ak-45,00:00.0,00:00.0,51.280982,4.329702,2
VR2W-126197,2613,ak-45,00:00.0,00:00.0,51.280982,4.329702,384
VR2W-126197,2712,ak-45,00:00.0,00:00.0,51.280982,4.329702,397
VR2W-126198,1490,ak-46,00:00.0,00:00.0,51.344943,4.290537,117
VR2W-126198,1824,ak-46,00:00.0,00:00.0,51.344943,4.290537,2946
VR2W-126199,1491,ak-47,00:00.0,00:00.0,51.345793,4.278738,136
VR2W-126199,1826,ak-47,00:00.0,00:00.0,51.345793,4.278738,102
VR2W-126199,1827,ak-47,00:00.0,00:00.0,51.345793,4.278738,23
VR2W-126199,2492,ak-47,00:00.0,00:00.0,51.345793,4.278738,13
VR2W-126199,2713,ak-47,00:00.0,00:00.0,51.345793,4.278738,13
VR2W-126200,1492,ak-48,00:00.0,00:00.0,51.367743,4.3015,7
VR2W-126200,1828,ak-48,00:00.0,00:00.0,51.367743,4.3015,36
VR2W-126200,1829,ak-48,00:00.0,00:00.0,51.367743,4.3015,85
VR2W-126200,2493,ak-48,00:00.0,00:00.0,51.367743,4.3015,52
VR2W-126200,2714,ak-48,00:00.0,00:00.0,51.367743,4.3015,53
VR2W-126201,2101,ws-25A,00:00.0,00:00.0,51.352186,3.781008,159
VR2W-126201,2469,bpns-Trapegeer,00:00.0,00:00.0,51.14033333,2.573,33
